X,Y,ID_PARADERO,ID_PARADA,ID_RUTA,NRO_PARADA,DIRECCION,TIPO_PARADA,RECORRIDO,CODIGO_RUTA,NOMBRE_RUTA,SISTEMA_RUTA,TIPO_RUTA,EMPRESA,OBJECTID
-75.601876997659673,6.203877185472487,51393,80031041,80031,41,"CR 79C x CL 6A Sur, Medellin",Reglamentaria,Destino-Origen,C3-003R,Belén - Rodeo Alto - Rodeo Verde,,Alimentadora,Masivo de Occidente,11804
-75.600187379492809,6.20272202664501,51484,80032002,80032,2,"CL 9 Sur x CR 79A, Medellin",Reglamentaria,Origen-Destino,C3-003RV,Ruta Alimentadora - Cuenca 3,,Alimentadora,Masivo de Occidente,11084
-75.597338060476787,6.225024434484939,51639,80032025,80032,25,"CR 76 20A-13, Medellin",Reglamentaria,Destino-Origen,C3-003RV,Ruta Alimentadora - Cuenca 3,,Alimentadora,Masivo de Occidente,11459
-75.601445178398322,6.210394149508145,51423,80033012,80033,12,"CR 79 x CL 1, Medellin",Reglamentaria,Origen-Destino,C3-003,Belén - Manzanillo,,Alimentadora,Masivo de Occidente,11099
-75.596989627844707,6.225398281089434,51661,80033025,80033,25,"CR 76 21-24, Medellin",Reglamentaria,Origen-Destino,C3-003,Belén - Manzanillo,,Alimentadora,Masivo de Occidente,11487
-75.605937407990055,6.206582554461689,51160,80033049,80033,49,"CR 83 5 Sur-54, Medellin",Reglamentaria,Destino-Origen,C3-003,Belén - Manzanillo,,Alimentadora,Masivo de Occidente,11074
-75.624408806006372,6.223285166526757,50605,80034013,80034,13,"CL 18 102B-13, Medellin",Reglamentaria,Origen-Destino,C3-004,Belén Altavista - Los Alpes,,Alimentadora,Masivo de Occidente,11465
-75.617047589241807,6.222616838590395,50779,80034032,80034,32,"CL 18 94-24, Medellin",Reglamentaria,Destino-Origen,C3-004,Belén Altavista - Los Alpes,,Alimentadora,Masivo de Occidente,11098
-75.632448994655761,6.223711875869609,50418,80034040,80034,40,"CL 18 109-30, Medellin",Reglamentaria,Destino-Origen,C3-004,Belén Altavista - Los Alpes,,Alimentadora,Masivo de Occidente,11095
-75.609735338483773,6.232032025135801,51008,80036017,80036,17,"CR 87 x CL 30A, Medellin",Reglamentaria,Destino-Origen,C3-006,Las Violetas - Villa Café - U de M,,Alimentadora,Masivo de Occidente,11075
-75.601739273802238,6.220468435960258,51404,80038014,80038,14,"CR 81 x CL 15  , Medellin",Reglamentaria,Destino-Origen,C3-007,Loma de los Bernal - La Palma,,Alimentadora,Masivo de Occidente,11463
-75.602061495466785,6.213753037458554,51378,80040002,80040,2,"CR 78B 3-19, Medellin",Reglamentaria,Origen-Destino,C3-008,Rosales - Belén Rincón,,Alimentadora,Masivo de Occidente,11491
-75.604202084570147,6.268340300512461,51243,90007010,90007,10,"CR 87 50A-, Medellin",Reglamentaria,Origen-Destino,310,Circular,"Circular Coonatra 300, 301, 310, 311",Circular,Coonatra,11371
-75.608898570841873,6.270536475851268,51044,90007013,90007,13,"CR 98 50A-30, Medellin",Reglamentaria,Origen-Destino,310,Circular,"Circular Coonatra 300, 301, 310, 311",Circular,Coonatra,11369
-75.606352038829044,6.26901177336604,51139,90007014,90007,14,"CL 50A x CR 93, Medellin",Reglamentaria,Origen-Destino,310,Circular,"Circular Coonatra 300, 301, 310, 311",Circular,Coonatra,11372
-75.604480590567334,6.268246529100907,51227,90007015,90007,15,"CL 50A 86-295, Medellin",Reglamentaria,Origen-Destino,310,Circular,"Circular Coonatra 300, 301, 310, 311",Circular,Coonatra,11370
-75.606506297409879,6.26911700858082,51137,90007054,90007,54,"CL 50A x CR 93, Medellin",Reglamentaria,Destino-Origen,310,Circular,"Circular Coonatra 300, 301, 310, 311",Circular,Coonatra,11373
-75.579603725073426,6.280539658618387,52499,90011009,90011,9,"CL 80 x CR 72A, Medellin",Reglamentaria,Origen-Destino,308,Ruta de la Salud derecha,"Circular 304, 305, 308, 308D, 309, 309D",Circular,Coinvetrans,11374
-75.579603725073426,6.280539658618387,52499,90012004,90012,4,"CL 80 x CR 72A, Medellin",Reglamentaria,Origen-Destino,308D,Ruta de la Salud derecha directa,"Circular 304, 305, 308, 308D, 309, 309D",Circular,Coinvetrans,11380
-75.581202200968931,6.277551970059394,52416,90012010,90012,10,"CR 72A 78B-47, Medellin",Reglamentaria,Origen-Destino,308D,Ruta de la Salud derecha directa,"Circular 304, 305, 308, 308D, 309, 309D",Circular,Coinvetrans,11379
-75.582950531336309,6.278785207860762,52310,90012041,90012,41,"CL 78B x CR 72A, Medellin",Reglamentaria,Destino-Origen,308D,Ruta de la Salud derecha directa,"Circular 304, 305, 308, 308D, 309, 309D",Circular,Coinvetrans,11378
-75.584555271189174,6.282494764992109,52212,90012043,90012,43,"CR 80 79B-26, Medellin",Reglamentaria,Destino-Origen,308D,Ruta de la Salud derecha directa,"Circular 304, 305, 308, 308D, 309, 309D",Circular,Coinvetrans,11377
-75.579603725073426,6.280539658618387,52499,90012044,90012,44,"CL 80 x CR 72A, Medellin",Reglamentaria,Destino-Origen,308D,Ruta de la Salud derecha directa,"Circular 304, 305, 308, 308D, 309, 309D",Circular,Coinvetrans,11375
-75.581202200968931,6.277551970059394,52416,90012045,90012,45,"CR 72A 78B-47, Medellin",Reglamentaria,Destino-Origen,308D,Ruta de la Salud derecha directa,"Circular 304, 305, 308, 308D, 309, 309D",Circular,Coinvetrans,11376
-75.579603725073426,6.280539658618387,52499,90013071,90013,71,"CL 80 x CR 72A, Medellin",Reglamentaria,Destino-Origen,309,Ruta de la Salud izquierda,"Circular 304, 305, 308, 308D, 309, 309D",Circular,Coinvetrans,11381
-75.580601336637187,6.281697234161528,52440,90013072,90013,72,"CL 80 74-24, Medellin",Reglamentaria,Destino-Origen,309,Ruta de la Salud izquierda,"Circular 304, 305, 308, 308D, 309, 309D",Circular,Coinvetrans,11382
-75.58369215288441,6.279497986040404,52257,90014061,90014,61,"CL 78B x CR 72A, Medellin",Reglamentaria,Destino-Origen,309D,Ruta de la Salud izquierda directa,"Circular 304, 305, 308, 308D, 309, 309D",Circular,Coinvetrans,11383
-75.584555271189174,6.282494764992109,52212,90014062,90014,62,"CR 80 79B-26, Medellin",Reglamentaria,Destino-Origen,309D,Ruta de la Salud izquierda directa,"Circular 304, 305, 308, 308D, 309, 309D",Circular,Coinvetrans,11826
-75.580601336637187,6.281697234161528,52440,90014065,90014,65,"CL 80 74-24, Medellin",Reglamentaria,Destino-Origen,309D,Ruta de la Salud izquierda directa,"Circular 304, 305, 308, 308D, 309, 309D",Circular,Coinvetrans,11735
-75.565766793448219,6.247878976925374,53418,90015034,90015,34,"CR 48 49-15, Medellin",Reglamentaria,Destino-Origen,315,Circular 315,Circular 315 Y 316,Circular,Santra,11831
-75.606143705572876,6.232417807484978,51149,90015069,90015,69,"CR 83 x CL 30A  , Medellin",Reglamentaria,Destino-Origen,315,Circular 315,Circular 315 Y 316,Circular,Santra,11736
-75.573290631784744,6.249142948514133,52890,90016049,90016,49,"CR 55 46-61, Medellin",Reglamentaria,Destino-Origen,316,Circular 316,Circular 315 Y 316,Circular,Santra,11738
-75.58384583824072,6.211296185279581,52244,90018004,90018,4,"CR 52 x CL 5, Medellin",Reglamentaria,Origen-Destino,140,Guayabal Cristo Rey N°1,,Directa Centro,Translamaya,11210
-75.577556582106908,6.225559077590217,52608,90018008,90018,8,"CL 25 25-65, Medellin",Reglamentaria,Origen-Destino,140,Guayabal Cristo Rey N°1,,Directa Centro,Translamaya,11739
-75.574297555693093,6.232743805270878,52828,90018011,90018,11,"CR 50 x CL 30, Medellin",Reglamentaria,Origen-Destino,140,Guayabal Cristo Rey N°1,,Directa Centro,Translamaya,11532
-75.57064188024674,6.242329767681398,53087,90018013,90018,13,"CR 50 x CL 41, Medellin",Reglamentaria,Origen-Destino,140,Guayabal Cristo Rey N°1,,Directa Centro,Translamaya,11308
-75.576207744544917,6.230311559170477,52679,90018018,90018,18,"CL 29B x CR 50, Medellin",Reglamentaria,Destino-Origen,140,Guayabal Cristo Rey N°1,,Directa Centro,Translamaya,11895
-75.584005281860797,6.211435795138331,52237,90018021,90018,21,"CR 52 5-, Medellin",Reglamentaria,Destino-Origen,140,Guayabal Cristo Rey N°1,,Directa Centro,Translamaya,11877
-75.583407006010034,6.205526121968179,52276,90018023,90018,23,"CL 2 Sur 50F-53, Medellin",Reglamentaria,Destino-Origen,140,Guayabal Cristo Rey N°1,,Directa Centro,Translamaya,11194
-75.574938979187451,6.248711469533135,52778,90019008,90019,8,"CR 57 x CL 46  , Medellin",Reglamentaria,Origen-Destino,141,Guayabal La Raya,,Directa Centro,Translamaya,11546
-75.570470093652901,6.250289081676887,53106,90019009,90019,9,"CR 53 49-68, Medellin",Reglamentaria,Origen-Destino,141,Guayabal La Raya,,Directa Centro,Translamaya,11698
-75.577341401492887,6.228929981488319,52620,90019014,90019,14,"CR 52 29A-23, Medellin",Reglamentaria,Destino-Origen,141,Guayabal La Raya,,Directa Centro,Translamaya,11919
-75.578268796861067,6.22630390080919,52570,90019015,90019,15,"CR 52 25-, Medellin",Reglamentaria,Destino-Origen,141,Guayabal La Raya,,Directa Centro,Translamaya,11995
-75.586919209624796,6.204379629036608,52109,90020006,90020,6,"CR 52 x CL 6, Medellin",Reglamentaria,Origen-Destino,142,Guayabal Viviendas del Sur,,Directa Centro,Translamaya,11271
-75.582879440535208,6.194941309808351,52314,90021001,90021,1,"CR 50 x CL 12 Sur , Itagui",Reglamentaria,,142i,Metro Aguacatala,,Integrada,Translamaya,11628
-75.583090178072823,6.241686010574098,52301,90022015,90022,15,"CR 64B 34-138, Medellin",Reglamentaria,Origen-Destino,143,La Colinita,,Directa,Translamaya,11503
-75.5752643521583,6.251972306026817,52747,90022020,90022,20,"CR 57 49-41, Medellin",Reglamentaria,Origen-Destino,143,La Colinita,,Directa,Translamaya,11594
-75.572943704797495,6.24573572601688,52920,90022024,90022,24,"CL 44 52-160, Medellin",Reglamentaria,Destino-Origen,143,La Colinita,,Directa,Translamaya,11906
-75.586839900570453,6.21307306692138,52112,90022030,90022,30,"CR 65 x CL 5, Medellin",Reglamentaria,Destino-Origen,143,La Colinita,,Directa,Translamaya,11318
-75.636352810521572,6.175576041167352,50361,90024010,90024,10,"CR 54F 55 Sur-43, Medellin",Reglamentaria,Origen-Destino,317i,Limonar estación Itagüí,,Integrada,Cootrasana,11740
-75.652794940835818,6.183541035317676,50124,90025001,90025,1,"CL 42 Sur x CR 74, Medellin",Reglamentaria,Origen-Destino,317 1-2,San Antonio de Prado El Limonar,,Directa Centro,Cootrasana,11139
-75.655727058994827,6.183075402729568,50088,90025004,90025,4,"CR 78 43 Sur-53, Medellin",Reglamentaria,Origen-Destino,317 1-2,San Antonio de Prado El Limonar,,Directa Centro,Cootrasana,11310
-75.654518160587912,6.181439524654789,50110,90025005,90025,5,"CL 45 Sur 72-30, Medellin",Reglamentaria,Origen-Destino,317 1-2,San Antonio de Prado El Limonar,,Directa Centro,Cootrasana,11699
-75.640840384423029,6.177249657925022,50284,90025014,90025,14,"CR 59A x CL 48D, Medellin",Reglamentaria,Origen-Destino,317 1-2,San Antonio de Prado El Limonar,,Directa Centro,Cootrasana,11921
-75.573456522678612,6.256154001172409,52876,90025020,90025,20,"CR 57 54-55, Medellin",Reglamentaria,Destino-Origen,317 1-2,San Antonio de Prado El Limonar,,Directa Centro,Cootrasana,11664
-75.577341401492887,6.228929981488319,52620,90025023,90025,23,"CR 52 29A-23, Medellin",Reglamentaria,Destino-Origen,317 1-2,San Antonio de Prado El Limonar,,Directa Centro,Cootrasana,11897
-75.584005281860797,6.211435795138331,52237,90025026,90025,26,"CR 52 5-, Medellin",Reglamentaria,Destino-Origen,317 1-2,San Antonio de Prado El Limonar,,Directa Centro,Cootrasana,11534
-75.59007765971451,6.197443893167176,51978,90025030,90025,30,"CR 52 12 Sur-12, Medellin",Reglamentaria,Destino-Origen,317 1-2,San Antonio de Prado El Limonar,,Directa Centro,Cootrasana,11613
-75.652743482942398,6.176475653336078,50125,90025040,90025,40,"CR 75 48 Sur-224, Medellin",Reglamentaria,Destino-Origen,317 1-2,San Antonio de Prado El Limonar,,Directa Centro,Cootrasana,11973
-75.570470093652901,6.250289081676887,53106,90026022,90026,22,"CR 53 49-68, Medellin",Reglamentaria,Origen-Destino,317 2-1,San Antonio de Prado El Limonar,,Directa Centro,Cootrasana,11928
-75.655165789602634,6.184003187044979,50098,90026050,90026,50,"CL 42A Sur x CR 76A, Medellin",Reglamentaria,Destino-Origen,317 2-1,San Antonio de Prado El Limonar,,Directa Centro,Cootrasana,11301
-75.652794940835818,6.183541035317676,50124,90027001,90027,1,"CL 42 Sur x CR 74, Medellin",Reglamentaria,Origen-Destino,317 Aguacatala,317 Aguacatala,,Integrada,Cootrasana,11505
-75.655055509990518,6.184515162375061,50100,90027002,90027,2,"CL 42 Sur 77-40, Medellin",Reglamentaria,Origen-Destino,317 Aguacatala,317 Aguacatala,,Integrada,Cootrasana,11980
-75.643664499260595,6.173391360955968,50226,90027015,90027,15,"CR 62 x CL 56A, Medellin",Reglamentaria,Origen-Destino,317 Aguacatala,317 Aguacatala,,Integrada,Cootrasana,11959
-75.651266942711786,6.18516371511191,50140,90035007,90035,7,"CL 40A Sur 71-41, Medellin",Reglamentaria,Origen-Destino,318M,San Antonio de Prado micro,,Directa Centro,Cootrasana,11213
-75.637924716718786,6.177973715069029,50336,90035018,90035,18,"CR 55 48A Sur-25, Medellin",Reglamentaria,Origen-Destino,318M,San Antonio de Prado micro,,Directa Centro,Cootrasana,11688
-75.581222278704118,6.194106900208333,52415,90035021,90035,21,"CR 48C x CL 12, Medellin",Reglamentaria,Origen-Destino,318M,San Antonio de Prado micro,,Directa Centro,Cootrasana,11516
-75.578111299195939,6.226032048772423,52582,90035028,90035,28,"CR 52 x CL 25, Medellin",Reglamentaria,Origen-Destino,318M,San Antonio de Prado micro,,Directa Centro,Cootrasana,11281
-75.575562361584431,6.243622909681289,52725,90035032,90035,32,"CR 55 x CL 42  , Medellin",Reglamentaria,Destino-Origen,318M,San Antonio de Prado micro,,Directa Centro,Cootrasana,11910
-75.638065042863147,6.178532317193174,50333,90035045,90035,45,"CR 55 47A Sur-50, Medellin",Reglamentaria,Destino-Origen,318M,San Antonio de Prado micro,,Directa Centro,Cootrasana,11989
-75.650119004034565,6.186822068910191,50153,90035054,90035,54,"CR 70 38 Sur-59, Medellin",Reglamentaria,Destino-Origen,318M,San Antonio de Prado micro,,Directa Centro,Cootrasana,11960
-75.65616564426719,6.18428461393291,50084,90036003,90036,3,"CL 79 42 Sur-39, Medellin",Reglamentaria,Origen-Destino,319B,San Antonio de Prado,,Directa Centro,Cootrasana,11943
-75.651788965092408,6.178372854000027,50135,90036007,90036,7,"CL 48 Sur 72-73, Medellin",Reglamentaria,Origen-Destino,319B,San Antonio de Prado,,Directa Centro,Cootrasana,11652
-75.64989231963682,6.178287713381806,50159,90036008,90036,8,"CL 48 Sur 69A-37, Medellin",Reglamentaria,Origen-Destino,319B,San Antonio de Prado,,Directa Centro,Cootrasana,11580
-75.640840384423029,6.177249657925022,50284,90036016,90036,16,"CR 59A x CL 48D, Medellin",Reglamentaria,Origen-Destino,319B,San Antonio de Prado,,Directa Centro,Cootrasana,11537
-75.640787423673601,6.177284700085658,50285,90036043,90036,43,"CR 59A 48D Sur-21, Medellin",Reglamentaria,Destino-Origen,319B,San Antonio de Prado,,Directa Centro,Cootrasana,11681
-75.648618215077377,6.1782284281243,50172,90036050,90036,50,"CL 48 Sur 66B-59, Medellin",Reglamentaria,Destino-Origen,319B,San Antonio de Prado,,Directa Centro,Cootrasana,11962
-75.651578699980803,6.178363798399799,50137,90036052,90036,52,"CL 48 Sur 72-50, Medellin",Reglamentaria,Destino-Origen,319B,San Antonio de Prado,,Directa Centro,Cootrasana,11289
-75.652794940835818,6.183541035317676,50124,90037001,90037,1,"CL 42 Sur x CR 74, Medellin",Reglamentaria,Origen-Destino,319B,San Antonio de Prado El Vergel-Naranjito bus,,Directa Centro,Cootrasana,11029
-75.654518160587912,6.181439524654789,50110,90037005,90037,5,"CL 45 Sur 72-30, Medellin",Reglamentaria,Origen-Destino,319B,San Antonio de Prado El Vergel-Naranjito bus,,Directa Centro,Cootrasana,11747
-75.653201132945583,6.178557330787559,50117,90037006,90037,6,"CL 48 Sur 72-241, Medellin",Reglamentaria,Origen-Destino,319B,San Antonio de Prado El Vergel-Naranjito bus,,Directa Centro,Cootrasana,11386
-75.651788965092408,6.178372854000027,50135,90037007,90037,7,"CL 48 Sur 72-73, Medellin",Reglamentaria,Origen-Destino,319B,San Antonio de Prado El Vergel-Naranjito bus,,Directa Centro,Cootrasana,11756
-75.64989231963682,6.178287713381806,50159,90037008,90037,8,"CL 48 Sur 69A-37, Medellin",Reglamentaria,Origen-Destino,319B,San Antonio de Prado El Vergel-Naranjito bus,,Directa Centro,Cootrasana,11414
-75.648613412937493,6.178089694717119,50173,90037009,90037,9,"CL 48 Sur 66B-85, Medellin",Reglamentaria,Origen-Destino,319B,San Antonio de Prado El Vergel-Naranjito bus,,Directa Centro,Cootrasana,11395
-75.647225201877717,6.177957101449605,50184,90037010,90037,10,"CL 48 Sur 64B-267, Medellin",Reglamentaria,Origen-Destino,319B,San Antonio de Prado El Vergel-Naranjito bus,,Directa Centro,Cootrasana,11749
-75.644885438527211,6.174589031539704,50210,90037012,90037,12,"CR 63 x CL 54A, Medellin",Reglamentaria,Origen-Destino,319B,San Antonio de Prado El Vergel-Naranjito bus,,Directa Centro,Cootrasana,11036
-75.643698468297046,6.174627217242176,50224,90037013,90037,13,"CL 55 Sur x CR 62, Medellin",Reglamentaria,Origen-Destino,319B,San Antonio de Prado El Vergel-Naranjito bus,,Directa Centro,Cootrasana,11757
-75.643059046294383,6.175933827732885,50243,90037014,90037,14,"CL 52A Sur 60D-80, Medellin",Reglamentaria,Origen-Destino,319B,San Antonio de Prado El Vergel-Naranjito bus,,Directa Centro,Cootrasana,11385
-75.642996916020167,6.178074610600246,50245,90037015,90037,15,"CR 62 48 Sur-26, Medellin",Reglamentaria,Origen-Destino,319B,San Antonio de Prado El Vergel-Naranjito bus,,Directa Centro,Cootrasana,11758
-75.640114082715826,6.174898287489696,50295,90037017,90037,17,"CL 55 Sur 56-57, Medellin",Reglamentaria,Origen-Destino,319B,San Antonio de Prado El Vergel-Naranjito bus,,Directa Centro,Cootrasana,11396
-75.636352810521572,6.175576041167352,50361,90037018,90037,18,"CR 54F 55 Sur-43, Medellin",Reglamentaria,Origen-Destino,319B,San Antonio de Prado El Vergel-Naranjito bus,,Directa Centro,Cootrasana,11390
-75.585523497184383,6.196604402049837,52161,90037019,90037,19,"CR 50FF x CL 10B, Medellin",Reglamentaria,Origen-Destino,319B,San Antonio de Prado El Vergel-Naranjito bus,,Directa Centro,Cootrasana,11051
-75.588332572454661,6.200989375171178,52035,90037021,90037,21,"CR 52 8B Sur-62, Medellin",Reglamentaria,Origen-Destino,319B,San Antonio de Prado El Vergel-Naranjito bus,,Directa Centro,Cootrasana,11760
-75.586919209624796,6.204379629036608,52109,90037022,90037,22,"CR 52 x CL 6, Medellin",Reglamentaria,Origen-Destino,319B,San Antonio de Prado El Vergel-Naranjito bus,,Directa Centro,Cootrasana,11754
-75.58384583824072,6.211296185279581,52244,90037024,90037,24,"CR 52 x CL 5, Medellin",Reglamentaria,Origen-Destino,319B,San Antonio de Prado El Vergel-Naranjito bus,,Directa Centro,Cootrasana,11401
-75.580125635183435,6.220018467412687,52466,90037025,90037,25,"CR 52 x CL 16A, Medellin",Reglamentaria,Origen-Destino,319B,San Antonio de Prado El Vergel-Naranjito bus,,Directa Centro,Cootrasana,11391
-75.578111299195939,6.226032048772423,52582,90037026,90037,26,"CR 52 x CL 25, Medellin",Reglamentaria,Origen-Destino,319B,San Antonio de Prado El Vergel-Naranjito bus,,Directa Centro,Cootrasana,11746
-75.573257419467609,6.242302863490253,52893,90037027,90037,27,"CL 41 52-73, Medellin",Reglamentaria,Origen-Destino,319B,San Antonio de Prado El Vergel-Naranjito bus,,Directa Centro,Cootrasana,11761
-75.567618119283097,6.246452438489229,53289,90037029,90037,29,"CL 47 x CR 46, Medellin",Reglamentaria,Origen-Destino,319B,San Antonio de Prado El Vergel-Naranjito bus,,Directa Centro,Cootrasana,11393
-75.572148312684433,6.245460631504474,52981,90037030,90037,30,"CL 44 52-70, Medellin",Reglamentaria,Destino-Origen,319B,San Antonio de Prado El Vergel-Naranjito bus,,Directa Centro,Cootrasana,11762
-75.575562361584431,6.243622909681289,52725,90037031,90037,31,"CR 55 x CL 42  , Medellin",Reglamentaria,Destino-Origen,319B,San Antonio de Prado El Vergel-Naranjito bus,,Directa Centro,Cootrasana,11392
