"stop_id","stop_code","stop_name","stop_desc","stop_lat","stop_lon","zone_id","stop_url","location_type","parent_station","stop_timezone","wheelchair_boarding","level_id","platform_code","agency_email"
"52619","","CR 81 x CL 106A, Medellin","America/Bogota","-75.577346373524918","6.307849080651878","","","","","America/Bogota","","","",""
"52620","","CR 52 29A-23, Medellin","America/Bogota","-75.577341401492887","6.228929981488319","","","","","America/Bogota","","","",""
"52621","","CR 74 x CL 96, Medellin","America/Bogota","-75.577329964313577","6.29358338482595","","","","","America/Bogota","","","",""
"52622","","CR 48 x CL 2, Medellin","America/Bogota","-75.577287901185713","6.203778844198848","","","","","America/Bogota","","","",""
"52623","","CR 74 x CL 96, Medellin","America/Bogota","-75.577287152919567","6.293380429064489","","","","","America/Bogota","","","",""
"52625","","CL 94 73-23, Medellin","America/Bogota","-75.577254022054518","6.2900170310395","","","","","America/Bogota","","","",""
"52626","","CL 95 73A-24, Medellin","America/Bogota","-75.577242896986874","6.291500532836207","","","","","America/Bogota","","","",""
"52627","","CL 10 x CR 48, Medellin","America/Bogota","-75.577225039532934","6.21481532897872","","","","","America/Bogota","","","",""
"52628","","CL 44 58-25, Medellin","America/Bogota","-75.577219427355715","6.246686284211711","","","","","America/Bogota","","","",""
"52629","","CR 48 x CL 1, Medellin","America/Bogota","-75.577203011016451","6.204758942647867","","","","","America/Bogota","","","",""
"52630","","CR 73 93-91, Medellin","America/Bogota","-75.577173412383047","6.289563682223991","","","","","America/Bogota","","","",""
"52631","","CL 71 65-150, Medellin","America/Bogota","-75.577161286460878","6.270545221671926","","","","","America/Bogota","","","",""
"52632","","CR 62 x CL 49D, Medellin","America/Bogota","-75.5771345002521","6.253132357273844","","","","","America/Bogota","","","",""
"52633","","CR 50 x CL 24, Medellin","America/Bogota","-75.577131061390745","6.22489467267453","","","","","America/Bogota","","","",""
"52634","","CL 44 x CR 58, Medellin","America/Bogota","-75.577095273047732","6.246751677730411","","","","","America/Bogota","","","",""
"52635","","CR 73 93-92, Medellin","America/Bogota","-75.577092897781739","6.289461624405372","","","","","America/Bogota","","","",""
"52636","","CL 80 68-79, Medellin","America/Bogota","-75.577087805486727","6.278634151478087","","","","","America/Bogota","","","",""
"52637","","CR 80 104C-36, Medellin","America/Bogota","-75.577074863110468","6.305509947351424","","","","","America/Bogota","","","",""
"52638","","CR 52 x CL 29B, Medellin","America/Bogota","-75.577044128069545","6.230601131263183","","","","","America/Bogota","","","",""
"52639","","CR 76 x CL 100C, Medellin","America/Bogota","-75.577030707670346","6.29953444917367","","","","","America/Bogota","","","",""
"52640","","CR 48 1-125, Medellin","America/Bogota","-75.577020727461175","6.206809229895539","","","","","America/Bogota","","","",""
"52641","","CR 43A 15 Sur-15, Medellin","America/Bogota","-75.576986377044761","6.19082966637691","","","","","America/Bogota","","","",""
"52642","","CL 80 x CR 69, Medellin","America/Bogota","-75.576966868860595","6.278768945876651","","","","","America/Bogota","","","",""
"52643","","CR 73 94-17, Medellin","America/Bogota","-75.576960502536522","6.290197520897437","","","","","America/Bogota","","","",""
"52644","","CR 80 104C-18, Medellin","America/Bogota","-75.576929768092711","6.305415988545087","","","","","America/Bogota","","","",""
"52645","","CR 48 1 Sur-99, Medellin","America/Bogota","-75.576923873290198","6.204415632678388","","","","","America/Bogota","","","",""
"52646","","CR 43A 16-950, Medellin","America/Bogota","-75.576906989309975","6.190115689751524","","","","","America/Bogota","","","",""
"52647","","Autopista Sur x CL 52, Medellin","America/Bogota","-75.576875188455986","6.256009366601393","","","","","America/Bogota","","","",""
"52648","","CR 48 x CL 5, Medellin","America/Bogota","-75.576854136292965","6.208201259228177","","","","","America/Bogota","","","",""
"52649","","CL 10 x CR 48, Medellin","America/Bogota","-75.576847384869552","6.213699908977215","","","","","America/Bogota","","","",""
"52650","","CR 80 x CL 104D, Medellin","America/Bogota","-75.576842008340435","6.30606181738924","","","","","America/Bogota","","","",""
"52651","","CL 72A 92B-37, Medellin","America/Bogota","-75.576827374066468","6.287602245138197","","","","","America/Bogota","","","",""
"52652","","CR 49 x CL 17, Medellin","America/Bogota","-75.576787013870884","6.218471405011536","","","","","America/Bogota","","","",""
"52653","","CR 76 x CL 101AA, Medellin","America/Bogota","-75.576773330886382","6.299954261062711","","","","","America/Bogota","","","",""
"52654","","CR 74 97-84, Medellin","America/Bogota","-75.576773169761779","6.294895641030079","","","","","America/Bogota","","","",""
"52655","","CR 65 x CL 67, Medellin","America/Bogota","-75.576743776302322","6.268529211577578","","","","","America/Bogota","","","",""
"52656","","CL 94 72B-21, Medellin","America/Bogota","-75.576740368200959","6.289854919152481","","","","","America/Bogota","","","",""
"52657","","CL 91A 70A-, Medellin","America/Bogota","-75.576734912534093","6.283813099184202","","","","","America/Bogota","","","",""
"52658","","CR 73 94-66, Medellin","America/Bogota","-75.576729293851855","6.290529874648094","","","","","America/Bogota","","","",""
"52659","","CL 104D 78B-53, Medellin","America/Bogota","-75.576711373417396","6.305890781850327","","","","","America/Bogota","","","",""
"52660","","CR 48 x CL 7, Medellin","America/Bogota","-75.576677618167977","6.209882755575361","","","","","America/Bogota","","","",""
"52661","","CL 16A Sur x CR 42, Medellin","America/Bogota","-75.576651950977137","6.189712200288827","","","","","America/Bogota","","","",""
"52662","","CL 91A 70A-78, Medellin","America/Bogota","-75.57664899076417","6.283879952678","","","","","America/Bogota","","","",""
"52663","","CR 72A 92CC-40, Medellin","America/Bogota","-75.576646562577906","6.287800457007393","","","","","America/Bogota","","","",""
"52664","","CR 77B 103-05, Medellin","America/Bogota","-75.576639222351915","6.303186767694755","","","","","America/Bogota","","","",""
"52665","","CR 48 1-176, Medellin","America/Bogota","-75.576636098066658","6.207174326274875","","","","","America/Bogota","","","",""
"52666","","CL 16A Sur x CR 42, Medellin","America/Bogota","-75.576628043308105","6.18958784823695","","","","","America/Bogota","","","",""
"52667","","CL 101B 74B-101, Medellin","America/Bogota","-75.576622183234775","6.299993067051156","","","","","America/Bogota","","","",""
"52668","","CR 48 x CL 7, Medellin","America/Bogota","-75.576575512326073","6.211073230591327","","","","","America/Bogota","","","",""
"52669","","CR 74 98-31, Medellin","America/Bogota","-75.576576742356806","6.295832485032219","","","","","America/Bogota","","","",""
"52670","","CR 48 5-24, Medellin","America/Bogota","-75.576550501177366","6.208261285715533","","","","","America/Bogota","","","",""
"52671","","CR 77B 103-42, Medellin","America/Bogota","-75.576534986098878","6.303033902870762","","","","","America/Bogota","","","",""
"52672","","CL 67 x CR 64C, Medellin","America/Bogota","-75.576516570602848","6.266792552072153","","","","","America/Bogota","","","",""
"52673","","CL 10 48-85, Medellin","America/Bogota","-75.57649054133708","6.212063934304135","","","","","America/Bogota","","","",""
"52674","","CL 57 x CR 63AA, Medellin","America/Bogota","-75.576419762013245","6.258537887138333","","","","","America/Bogota","","","",""
"52675","","CL 50 x CR 49D, Medellin","America/Bogota","-75.576371149548507","6.253591643028627","","","","","America/Bogota","","","",""
"52676","","CR 43A x CL 10, Medellin","America/Bogota","-75.576346403529513","6.194648179493594","","","","","America/Bogota","","","",""
"52677","","CR 48 10-45, Medellin","America/Bogota","-75.576318306126652","6.21423488516023","","","","","America/Bogota","","","",""
"52678","","CL 59A x CR 64, Medellin","America/Bogota","-75.576241949211706","6.259457924373153","","","","","America/Bogota","","","",""
"52679","","CL 29B x CR 50, Medellin","America/Bogota","-75.576207744544917","6.230311559170477","","","","","America/Bogota","","","",""
"52680","","CR 77B x CL 104, Medellin","America/Bogota","-75.576202218695826","6.303710312736053","","","","","America/Bogota","","","",""
"52681","","CL 44 57A-02, Medellin","America/Bogota","-75.576167140071902","6.246828250384027","","","","","America/Bogota","","","",""
"52682","","CR 48 7-328, Medellin","America/Bogota","-75.576151114014621","6.2124137907156","","","","","America/Bogota","","","",""
"52683","","CL 67 x DG 64E, Medellin","America/Bogota","-75.576144376729914","6.2667329753016","","","","","America/Bogota","","","",""
"52684","","CR 62 x CL 50, Medellin","America/Bogota","-75.576113004113253","6.253795431651298","","","","","America/Bogota","","","",""
"52685","","CR 78C x CL 105, Medellin","America/Bogota","-75.576103508351309","6.306664533785133","","","","","America/Bogota","","","",""
"52686","","CR 43C x CL 6 Sur, Medellin","America/Bogota","-75.576089235791201","6.199671429684453","","","","","America/Bogota","","","",""
"52687","","CR 76 101BB-, Medellin","America/Bogota","-75.576027193343563","6.300576801469226","","","","","America/Bogota","","","",""
"52688","","CR 77B 104-30, Medellin","America/Bogota","-75.576025881659575","6.303637817332645","","","","","America/Bogota","","","",""
"52689","","CR 43C x  4 Sur  , Medellin","America/Bogota","-75.576016081265763","6.200692537078242","","","","","America/Bogota","","","",""
"52690","","CR 49 x CL 20, Medellin","America/Bogota","-75.576009052462553","6.224070407248568","","","","","America/Bogota","","","",""
"52691","","CR 78C 104F-78, Medellin","America/Bogota","-75.575987043649079","6.306791065777293","","","","","America/Bogota","","","",""
"52692","","CR 73 96-105, Medellin","America/Bogota","-75.575975483886992","6.293086451281548","","","","","America/Bogota","","","",""
"52693","","CR 48 16-07, Medellin","America/Bogota","-75.575959732502341","6.217414589233224","","","","","America/Bogota","","","",""
"52694","","CR 46 7-, Medellin","America/Bogota","-75.575937800248283","6.212176995453889","","","","","America/Bogota","","","",""
"52695","","CL 79B 65-280, Medellin","America/Bogota","-75.57593764893538","6.275680777843595","","","","","America/Bogota","","","",""
"52696","","CR 48 16-45, Medellin","America/Bogota","-75.575935005822316","6.217662907988366","","","","","America/Bogota","","","",""
"52697","","CL 20 Sur 38-211, Medellin","America/Bogota","-75.57593020643489","6.182062361780623","","","","","America/Bogota","","","",""
"52698","","CR 63A x CL 57, Medellin","America/Bogota","-75.575928964735226","6.257720034237645","","","","","America/Bogota","","","",""
"52699","","CR 43A x CL 10, Medellin","America/Bogota","-75.575918291588266","6.194822848712746","","","","","America/Bogota","","","",""
"52700","","CR 46 7-83, Medellin","America/Bogota","-75.575880832892608","6.209878134113505","","","","","America/Bogota","","","",""
"52701","","CR 48 14-56, Medellin","America/Bogota","-75.575873467399859","6.215482153265717","","","","","America/Bogota","","","",""
"52702","","CL 93 71-57, Medellin","America/Bogota","-75.575849149932935","6.288187816774498","","","","","America/Bogota","","","",""
"52703","","CR 60 50-32, Medellin","America/Bogota","-75.575845077670451","6.253993116224774","","","","","America/Bogota","","","",""
"52704","","CR 48 14-86, Medellin","America/Bogota","-75.575837122898392","6.215840901612957","","","","","America/Bogota","","","",""
"52705","","CR 73 96-82, Medellin","America/Bogota","-75.575835537100801","6.293164635293552","","","","","America/Bogota","","","",""
"52706","","CR 76 x CL 101BB, Medellin","America/Bogota","-75.575820687257419","6.300520185316734","","","","","America/Bogota","","","",""
"52707","","CL 101C 74B-29, Medellin","America/Bogota","-75.575789817068127","6.30019818697447","","","","","America/Bogota","","","",""
"52708","","CR 62 x CL 51, Medellin","America/Bogota","-75.575778744082271","6.255605875269596","","","","","America/Bogota","","","",""
"52709","","CR 65 x CL 64E, Medellin","America/Bogota","-75.57573371024742","6.271026102042836","","","","","America/Bogota","","","",""
"52710","","CR 48 18-, Medellin","America/Bogota","-75.57572809802312","6.219602452245065","","","","","America/Bogota","","","",""
"52711","","CR 77B 104AA-, Medellin","America/Bogota","-75.575729294564894","6.303984567162892","","","","","America/Bogota","","","",""
"52712","","CL 80 67-41, Medellin","America/Bogota","-75.575715878076238","6.277531685107313","","","","","America/Bogota","","","",""
"52713","","CR 67 79B-70, Medellin","America/Bogota","-75.575681173762831","6.276844909251325","","","","","America/Bogota","","","",""
"52714","","CL 20 Sur 39A-72, Medellin","America/Bogota","-75.575675271973822","6.182099563169822","","","","","America/Bogota","","","",""
"52715","","CR 78C x CL 105A, Medellin","America/Bogota","-75.575668145683977","6.307406597385291","","","","","America/Bogota","","","",""
"52716","","CL 101C x CR 74A, Medellin","America/Bogota","-75.575661839969897","6.300185527518694","","","","","America/Bogota","","","",""
"52717","","CL 80 67-60, Medellin","America/Bogota","-75.575639920222557","6.277701144867605","","","","","America/Bogota","","","",""
